safety_rank,candidate_index,a1,m,gamma,remote_alias_rms_snr,alias_candidate_index,alias_a1,alias_m,alias_gamma,alias_gamma_factor,retrieved_remote_count
380,1735,0.07984397413662678,1.195949370301904,0.7340194760975116,0.288537224549654,10564,0.08519940688355565,0.974270126102197,0.9673391151692493,1.3178657333620152,466
381,18556,0.05260624871965173,0.42232929011962167,0.2759797187358925,0.28847492350498327,4118,0.05539680215374329,0.4479063663877224,0.36536286298196535,1.3238757712178513,415
382,11650,0.17837396444087628,1.0785058833817314,0.9409200000242313,0.2877466042754339,12326,0.1633653907955771,1.1469151102756112,0.7089290429416841,1.3272414346574182,483
383,12326,0.1633653907955771,1.1469151102756112,0.7089290429416841,0.2877466042754339,11650,0.17837396444087628,1.0785058833817314,0.9409200000242313,1.3272414346574182,476
384,18538,0.19428187001502017,1.0334570563617738,0.9165259363764438,0.2876150564618765,17425,0.19588886840622233,0.9476039652923113,0.9695894206592333,1.0578963258722172,472
385,17425,0.19588886840622233,0.9476039652923113,0.9695894206592333,0.2876150564618765,18538,0.19428187001502017,1.0334570563617738,0.9165259363764438,1.0578963258722172,464
386,9009,0.19442977081857826,0.6480940223868796,0.03218041629567529,0.2875878673058597,5047,0.19276076145682441,0.6808582992215455,0.012585957469414655,2.5568508692228984,404
387,815,0.19795284788855688,0.7462837135597955,0.028493205613899373,0.2873240522345834,6877,0.1961228171294065,0.7110092803262533,0.01635531047644952,1.7421378612731049,402
388,9248,0.19289863007070418,1.186851882106445,0.14380382883488468,0.28640280343182567,7057,0.1839905494173092,1.1972984253076357,0.04567799849715092,3.148207749160773,447
389,17334,0.19328307278591117,0.42207137345131895,0.34416373281179036,0.2863954000588395,3441,0.17462741204965193,0.5321388970812034,0.17553609943454246,1.96064361644386,436
390,15794,0.1651076728701047,1.1979378541772354,0.5985818409298239,0.28631357327452645,14727,0.18356699378421942,0.9872174502156409,0.9031988439502892,1.508897835168671,461
391,2611,0.050131570079692815,0.5784758970512418,0.3777066775641868,0.28573015817176206,14357,0.05563859915636746,0.4975817023760043,0.6009447397494646,1.5910355189506575,387
392,4402,0.13890143923932025,0.9475688350523118,0.7879689991201455,0.28563173821890664,17845,0.14742709512909802,0.8359758021570179,0.9830932936852111,1.2476294051960717,446
393,5911,0.15335216417608916,0.44087727134147264,0.04584458050807391,0.2844274252525823,16629,0.150275763568272,0.40775350762645357,0.015443096543824,2.968613216784432,443
394,16629,0.150275763568272,0.40775350762645357,0.015443096543824,0.2844274252525823,5911,0.15335216417608916,0.44087727134147264,0.04584458050807391,2.968613216784432,446
395,2319,0.19185898014031022,0.9927438568255487,0.022200149101583317,0.28429298194530833,2794,0.1921954598815156,0.9477502813392163,0.03242760259231896,1.460693009039575,424
396,11179,0.19929551103158816,0.6188597053959058,0.07912324071821451,0.2840307421117019,2776,0.19365029436961945,0.6284765042332259,0.020253520737960874,3.906641306561333,399
397,10141,0.19964566443559179,1.0451614560127984,0.010265020951293396,0.2836635186054179,2071,0.19896780652020213,1.005366423758292,0.011044327950382554,1.075918695420779,434
398,2071,0.19896780652020213,1.005366423758292,0.011044327950382554,0.2836635186054179,10141,0.19964566443559179,1.0451614560127984,0.010265020951293396,1.075918695420779,430
399,19426,0.19395734235267575,0.8468126216641008,0.11341393023089,0.2830941368034542,6551,0.19019251324528336,0.8209132556020927,0.08015208554488498,1.414984144952516,427
400,12890,0.11657553739468213,1.082795918687272,0.5980869994382498,0.28210899924977517,3373,0.12036433424765532,0.9486768385145821,0.7015622231827836,1.17301032097625,464
401,6387,0.18412650451079826,1.1129735077675214,0.44345837078731115,0.281942975051209,6999,0.1717037315516763,1.1319618957039967,0.3023725409202414,1.4665960389051491,454
402,3947,0.17609938127295172,0.6388617858114135,0.04785641484043448,0.2819427029800676,2432,0.1735190188525078,0.6815079258436547,0.014883047899404613,3.2154982745401863,432
403,14280,0.10271946170248986,0.45000468344313893,0.013095967442132393,0.2817031226989624,13788,0.10791569735754025,0.4786661212708786,0.09348854157642089,7.138727397538362,447
404,8977,0.19388248204948838,0.7451651075226651,0.12000413473280921,0.2815114627763923,870,0.18498003302614707,0.8207634958909622,0.01739524169691494,6.8986759036577245,429
405,13858,0.06243073450355847,1.1575297974327274,0.6728997787644194,0.28126421289919395,3202,0.05674813066666147,1.1666345571924777,0.4646198953990874,1.44828016498611,391
406,5170,0.1895520274649798,1.0895248542598748,0.6727267301357573,0.2812404110775666,9255,0.19322852031475873,1.0015986739768752,0.7363032718416402,1.0945057463274175,463
407,17647,0.12877188066487733,1.0896149929469083,0.7717882716611051,0.28117333296892116,18399,0.13579118302302862,0.9285005448558695,0.9493138836123541,1.2300185406668127,455
408,14136,0.1298482135905376,0.78444161603459,0.9059852517083836,0.2811416581181216,12456,0.0929661764892814,1.1267188134476953,0.12480687673871833,7.259097217896516,442
409,8140,0.0952454389144946,1.0216969782481091,0.8765510303213777,0.28113300376782496,12672,0.07679772017968081,1.1981747595046066,0.37315523834616254,2.3490251247879663,451
410,19781,0.09576053162230452,1.007160473111864,0.8742864588350112,0.281129121232809,2896,0.07834960485808694,1.1823197590085965,0.4008321304750978,2.181178584158755,454
411,10217,0.18609153787668514,1.1495921942852108,0.036289370493733125,0.2805849381978843,19824,0.19047767661082488,1.0860259645019275,0.09238794507437245,2.545867944728528,443
412,17727,0.1365509399891238,0.42214727283584913,0.01217327652176194,0.2805185270616151,128,0.13908369916355584,0.45969460319516436,0.037969975273942365,3.119125340335788,449
413,11251,0.19721124357802478,0.5697456652830193,0.042342989801779744,0.2802299413006041,9882,0.19619302805816036,0.6069254001391732,0.02876858930900103,1.4718479709580892,400
414,9882,0.19619302805816036,0.6069254001391732,0.02876858930900103,0.2802299413006041,11251,0.19721124357802478,0.5697456652830193,0.042342989801779744,1.4718479709580892,399
415,11588,0.13666654016579186,0.4467387862263649,0.015030363965618384,0.28019807555644777,3384,0.1446615331202089,0.45567222704254295,0.11114838754406042,7.394923223303829,444
416,9145,0.14441801317426,0.8802065094920091,0.9479509446523049,0.2801830123380345,17986,0.12341948745916222,1.1917223457219923,0.5059887371337708,1.8734625399412603,442
417,6889,0.1250058981718259,0.48085795102292006,0.020794833599190394,0.2801588313714772,16760,0.12579394137970495,0.5031102636935869,0.03221128045735048,1.549004001580689,449
418,12865,0.18504636879982633,1.1485204733109846,0.24796359006535884,0.2798473340337366,9988,0.18780587924831538,1.0885244863057677,0.2888018376699088,1.1646945327488836,433
419,666,0.19338656940317644,0.5781569741155089,0.010566965453489601,0.27969119650540825,19269,0.1949571553584693,0.6088566275602606,0.02232648235546026,2.112856567358913,402
420,380,0.19723238917950503,0.5279276548480408,0.04148644850540832,0.2795226805604547,9506,0.1936003851061952,0.5012430343963985,0.011334298098697182,3.66025740139806,399
421,13864,0.05676252417756067,0.7368801410796118,0.7810536334815831,0.2794892936564569,11432,0.050852825234462044,1.0225158689811262,0.48336906577706923,1.6158535760370867,378
422,15778,0.19601360034303766,1.0739436745112871,0.017021967197232316,0.2793155228218347,578,0.19883620785299494,1.1081958208374831,0.040387747708395726,2.3726839113497156,436
423,6564,0.19318652285449428,1.0328930505330693,0.6321174140483223,0.2793135628832797,10986,0.18248681858164428,1.1143672926037507,0.4907018834622232,1.2881903154483938,457
424,2391,0.1853010388144729,0.40076045560255086,0.145272112295215,0.2791618465198146,451,0.1791478484853239,0.42290136067675577,0.09012569712456919,1.611883368784643,441
425,451,0.1791478484853239,0.42290136067675577,0.09012569712456919,0.2791618465198146,2391,0.1853010388144729,0.40076045560255086,0.145272112295215,1.611883368784643,440
426,11274,0.16790138030216234,1.0086696537276771,0.5187886894212981,0.2791402503061107,9475,0.14898859888041702,1.1454685417443145,0.26071367513661275,1.9898790853585075,426
427,18901,0.19189809197020447,0.4635928425044796,0.11354560644904133,0.2789492806356493,14669,0.18980428330784105,0.4569028834377299,0.09283155344138769,1.223135908425061,433
428,8499,0.11056795135939634,1.148753579823893,0.39109933391479673,0.2789333918373675,5607,0.12938760997743928,1.0200419935229932,0.7483600810392488,1.9134782806924528,445
429,5607,0.12938760997743928,1.0200419935229932,0.7483600810392488,0.2789333918373675,8499,0.11056795135939634,1.148753579823893,0.39109933391479673,1.9134782806924528,455
430,1202,0.1704999153613293,0.5994542708911407,0.018365273992975367,0.2782181091027084,4839,0.1839741836267148,0.5466828115620808,0.16695807175243982,9.0909654719173,432
431,5233,0.16778684284225215,0.5079630162075123,0.02833999873716925,0.278149787077745,8359,0.166324102740964,0.4708511405145126,0.018367262340972416,1.54296259350259,433
432,8359,0.166324102740964,0.4708511405145126,0.018367262340972416,0.278149787077745,5233,0.16778684284225215,0.5079630162075123,0.02833999873716925,1.54296259350259,446
433,1966,0.19491600356455618,0.5266221009415278,0.014176467352419465,0.2779083761745437,7450,0.19540976191640297,0.48831431067562897,0.025195652906195066,1.7772871251944853,396
434,11333,0.16227297716239897,1.0494265139968695,0.9029285303611558,0.2777117233527092,9973,0.14525487812686347,1.1328227320126638,0.6256364942698263,1.4432158907465176,460
435,16222,0.1965545274145829,0.44466005960060434,0.6020075003239703,0.27764591625911,6216,0.14554942518081943,0.6805452254319543,0.016916747416286675,35.586480397785266,439
436,13767,0.09850840086522028,1.1644206971421855,0.2882605996736575,0.27762795230251736,12146,0.10651000221834545,1.1607924301775534,0.44399133940979163,1.5402428910244352,441
437,17377,0.16827925056862852,0.8552665040336945,0.01316364041366501,0.2775650667616741,5025,0.17890727611129043,0.80995613528798,0.13802289979151802,10.485161813462954,438
438,19436,0.090320661632556,0.459466367012326,0.10513348308705148,0.2771065835405841,18244,0.08526716940307183,0.4255951000563124,0.011931917867813868,8.811113540317534,438
439,2011,0.16331461947259868,1.1775394606564062,0.17918607862021488,0.2769724137978604,3781,0.15454234231656194,1.1755823487528787,0.06929452607000348,2.5858619545098778,443
440,3781,0.15454234231656194,1.1755823487528787,0.06929452607000348,0.2769724137978604,2011,0.16331461947259868,1.1775394606564062,0.17918607862021488,2.5858619545098778,441
441,6657,0.14582509917108455,0.6200053189375717,0.09520974471220947,0.27684238921081333,1326,0.143072878502896,0.6845035763483913,0.050431919385576986,1.8878865978564854,437
442,11387,0.1787138344587153,1.1862176504661401,0.039593752037265895,0.276750404992632,12855,0.19109297749346543,1.172678040953339,0.17211937285238293,4.34713468656325,437
443,19490,0.19601967574337376,0.8115355755209335,0.012833793290282601,0.2764736383668874,7323,0.19821624019052275,0.8353135493885423,0.02923179585924301,2.2777206394134875,404
444,7323,0.19821624019052275,0.8353135493885423,0.02923179585924301,0.2764736383668874,19490,0.19601967574337376,0.8115355755209335,0.012833793290282601,2.2777206394134875,414
445,799,0.05169136003144954,0.8572125714899904,0.3854765633780154,0.27621421349916186,9571,0.05175815856936152,0.9954828520323363,0.3621465951255068,1.0644213381170222,387
446,18154,0.1522696355022594,0.4445368715720748,0.05820336886408617,0.27615981559180164,18675,0.17269524825301702,0.4112844106025048,0.26152113068645233,4.493230130667255,430
447,466,0.05546499604717282,0.5119765412580067,0.6539359012932378,0.27613906352771056,6142,0.05467596300467356,0.43941252815975185,0.5930097699988314,1.1027405185829002,386
448,6142,0.05467596300467356,0.43941252815975185,0.5930097699988314,0.27613906352771056,466,0.05546499604717282,0.5119765412580067,0.6539359012932378,1.1027405185829002,399
449,367,0.15746545054370062,1.0037385403805437,0.036531168913712074,0.27593677692585744,8310,0.1563076691600916,0.9716348949327595,0.02445162044839935,1.494018320413749,433
450,2354,0.18431230103570445,1.1779120199000657,0.3101580118054945,0.27569295446722064,3137,0.1909451453801137,1.082756234127309,0.3969160803232786,1.2797221584338487,445
451,4889,0.1848879146373656,0.4482781622346119,0.015468184303479666,0.2753633437882805,10121,0.18523372525640913,0.4839173133273874,0.01269547354339298,1.2184015232365766,442
452,10121,0.18523372525640913,0.4839173133273874,0.01269547354339298,0.2753633437882805,4889,0.1848879146373656,0.4482781622346119,0.015468184303479666,1.2184015232365766,437
453,2816,0.05448985028639945,0.5612134996519923,0.26882284184164973,0.27529264187056035,16008,0.055711480644766664,0.4951232206531193,0.30016260187467475,1.1165814624171175,407
454,16008,0.055711480644766664,0.4951232206531193,0.30016260187467475,0.27529264187056035,2816,0.05448985028639945,0.5612134996519923,0.26882284184164973,1.1165814624171175,421
455,1130,0.11641450855078092,1.1095175003479494,0.829841128374879,0.2752014411880469,14459,0.1022287283981323,1.1963952508851345,0.5269635304612603,1.5747600742854153,462
456,1060,0.17501770926732285,0.5328048429667749,0.014992316435686714,0.2750245570174081,1818,0.17596058917969587,0.5493233877787241,0.019692886173054754,1.3135319186686265,432
457,9513,0.14769310491821785,0.4161645177880067,0.05021571914531606,0.27491499733594266,18056,0.1459739172668435,0.44856016326871884,0.025159843502815648,1.995867706398746,447
458,12957,0.18809776726767802,0.6570548329438587,0.023191275052016732,0.2749089662365101,3944,0.19896424535265916,0.5970136803527323,0.13958981403277362,6.019065951297696,424
459,3944,0.19896424535265916,0.5970136803527323,0.13958981403277362,0.2749089662365101,12957,0.18809776726767802,0.6570548329438587,0.023191275052016732,6.019065951297696,435
460,18806,0.16223541225739824,1.177108741164191,0.564720967970919,0.27490382145520503,4083,0.18671574105499694,0.9078717885399588,0.9647424415260282,1.7083524364119393,453
461,9968,0.05887597526480968,0.40189441720103847,0.38741717105484547,0.27486927612852075,7975,0.050548924029651575,0.4401296976274822,0.1442000789828443,2.6866640697259054,423
462,10483,0.07351852826168978,1.1685086155469635,0.40307810424322826,0.2745999715679219,19949,0.07628781334460583,1.0039106073187236,0.5073514046604284,1.2586925444957406,447
463,4043,0.18195760329665084,0.684902368267428,0.3459286375289912,0.27458588891080626,8085,0.15528213406238467,0.8709062454816825,0.010848300127135172,31.88781960997832,450
464,18257,0.08824907800638224,1.1939384080771278,0.7027536187943003,0.2744798221830759,9351,0.08788361265497979,1.084937196983459,0.7183539995734185,1.022198933398427,454
465,9351,0.08788361265497979,1.084937196983459,0.7183539995734185,0.2744798221830759,18257,0.08824907800638224,1.1939384080771278,0.7027536187943003,1.022198933398427,448
466,6877,0.1961228171294065,0.7110092803262533,0.01635531047644952,0.27437645425147483,1954,0.19995021590925405,0.7078182456434678,0.05764216042491637,3.524369684569239,400
467,6751,0.15580898662702786,1.081362206335097,0.5192598042968881,0.2742352913497676,17513,0.18031010737762598,0.9181503521006064,0.8987803202004543,1.7308875302170978,448
468,17513,0.18031010737762598,0.9181503521006064,0.8987803202004543,0.2742352913497676,6751,0.15580898662702786,1.081362206335097,0.5192598042968881,1.7308875302170978,455
469,11782,0.16846077299624918,1.126181109890019,0.01631211290552073,0.273897695549838,13834,0.18437423242759848,1.0305264364181275,0.21375035530237582,13.103781008653598,432
470,12153,0.19018123286533123,0.6510784572227262,0.03723418633814056,0.273794744612096,4822,0.19689952199922167,0.6294239392230876,0.10902523888682784,2.9280951085306426,423
471,17723,0.18078833681806133,0.5944288523897105,0.14606967469922594,0.27376696027891906,17116,0.1903743474564692,0.5318680375130564,0.2457851719487663,1.6826570775547074,434
472,10020,0.12848437870062634,0.6575971790350137,0.13436582693135296,0.2736398002153176,3437,0.13080551537255589,0.6089063027967169,0.1698325056610319,1.263956093150074,440
473,8808,0.1777136729554341,0.45507756677950223,0.031199497750901656,0.2735699987892052,5591,0.19125867768301236,0.43759941984705397,0.155639216028868,4.988516714964428,446
474,12973,0.18698980492180417,0.43220082031024115,0.19274419504005885,0.27343741096812635,17196,0.1701637046780871,0.44974867981865657,0.037483495811112134,5.142108303114008,438
475,6617,0.1870008765804207,0.7917389868019458,0.11278714052191749,0.2732838730608671,2015,0.19569353977652448,0.7283323384088864,0.21157394792775402,1.8758694204738675,441
476,1844,0.19492806329721268,0.522336982090981,0.012471725521380522,0.27290541930787215,111,0.1964147573141375,0.4825373595018626,0.03057526840788909,2.4515668145096132,395
477,18717,0.17873200518014704,0.7871217592811006,0.07695252432991573,0.2728239336232724,4820,0.17361782330711223,0.8281998870535138,0.015576772585564317,4.940209783972261,435
478,9364,0.16993348705484362,0.5181788674151018,0.08976298832340587,0.27254912472049264,2484,0.16785557051301792,0.5407802023966921,0.06831692246824507,1.313920256948479,437
479,4221,0.09042693867896734,1.1483115822580017,0.584084634817708,0.2723705819344434,10743,0.09799747907003917,1.1034125796991168,0.7783150710929966,1.3325381711777227,463
480,10743,0.09799747907003917,1.1034125796991168,0.7783150710929966,0.2723705819344434,4221,0.09042693867896734,1.1483115822580017,0.584084634817708,1.3325381711777227,465
481,18095,0.07685819945931396,1.1925927393646498,0.5146180221498045,0.2719875391836831,4016,0.08530660743725041,1.150120726501486,0.7409404917287336,1.4397872982245596,448
482,4016,0.08530660743725041,1.150120726501486,0.7409404917287336,0.2719875391836831,18095,0.07685819945931396,1.1925927393646498,0.5146180221498045,1.4397872982245596,458
483,5622,0.19084786169608992,0.4601502994182451,0.10444645366738839,0.2717105148925139,8948,0.18222039999998368,0.4621009687972168,0.023941672500125778,4.362537899841361,434
484,16502,0.193765169867683,1.0152020348190065,0.04147164901321255,0.2715109200308978,14979,0.19732989338214513,1.0429429597181894,0.07255813176705593,1.7495839565950095,434
485,6941,0.06336549828138584,1.1062558356718006,0.7006037385613019,0.2714961411440527,10608,0.05416008379772997,1.1594953004539037,0.3613075221511665,1.9390787503952882,390
486,13424,0.19304151548575305,0.6125720514302294,0.047739018810944785,0.27148375301062766,6859,0.1928966716873206,0.6494269852703383,0.039515097079757734,1.208121005361262,430
487,1959,0.1052807413833534,1.006082291421112,0.7087419818949453,0.2713566354861222,2617,0.11534447502561083,0.8949431552643595,0.9596518439004071,1.3540214470357894,446
488,2617,0.11534447502561083,0.8949431552643595,0.9596518439004071,0.2713566354861222,1959,0.1052807413833534,1.006082291421112,0.7087419818949453,1.3540214470357894,460
489,10789,0.13116663410867083,0.4174105218475372,0.4656538908204866,0.2712387129479026,12501,0.10263807573753234,0.623217637933632,0.02703384301716335,17.224849997273804,440
490,7751,0.16420696900298803,1.107725563298069,0.8970968572182969,0.27105107960981717,8678,0.15906039505457295,1.1025837371747857,0.8265103039222159,1.0854031135015638,456
491,4014,0.1513105696787213,1.173580228547106,0.1573705985863443,0.27104640440922306,13183,0.1900696296700899,0.9270333759472391,0.6694402508818299,4.253909287347147,437
492,3275,0.19272768133412843,0.6970245651297418,0.31157737223680526,0.2708101396531283,8054,0.16668213686805167,0.8137855036584791,0.010825717923542783,28.781220279092555,440
493,12161,0.1492746451384584,0.5778273842578284,0.015712157733353153,0.27080738393418724,19248,0.1501359103940165,0.5332794457831098,0.0346095726217177,2.2027256350825613,430
494,628,0.18038539495274714,0.5776792864249003,0.011886425411455999,0.2704962583320597,12667,0.18472479518209156,0.5574396514455717,0.056040412980098736,4.714656512805577,433
495,18557,0.16043251783169488,0.5915978627145869,0.03760780731011307,0.2703445733597388,9033,0.163696480484797,0.5827736732631532,0.07308902252937793,1.9434534411083217,434
496,2205,0.1837315631857812,0.9725792994287871,0.9271550472659164,0.27008871078825525,19283,0.1677587840926429,1.1654574133675202,0.6543994197137311,1.4168029789383112,458
497,6847,0.16888181151096415,0.9142343130857251,0.11319068721954166,0.2698149382268799,18713,0.16167114833387403,0.90265343250345,0.027699592681469893,4.086366486365789,440
498,11497,0.15080630799881584,1.1074482889247483,0.873547525574755,0.2697201785368028,6944,0.15553517395225222,1.056188475103602,0.962065556087907,1.1013316710558032,461
499,4095,0.10779260099502684,0.4028443706426762,0.03779807118271029,0.2696515736061745,14360,0.10921646105170747,0.4397783082154596,0.05378694714168587,1.423007721258784,451
500,13815,0.08929330556917875,1.067374269902138,0.6330959309479637,0.2696028710638067,9412,0.08198353920385969,1.1475144811729086,0.44619408955987,1.4188801370552788,443
501,5488,0.09405542652835537,1.1798084648463363,0.781102542542128,0.26955360441265636,5469,0.1003969683001989,1.0339167791011312,0.9797231831106553,1.2542824146009164,468
502,14631,0.16499893425892342,1.1238603276961765,0.4091514144622377,0.2691971439336522,12380,0.15557467924875928,1.1321399435430783,0.2941364288748703,1.3910259807917107,453
503,2108,0.09252123924308808,1.1740573938919272,0.35576712197926214,0.2690683015727012,231,0.10924414386648498,0.9094488698378346,0.7581520105897789,2.1310344991181394,441
504,18371,0.11997523964441036,1.1320921283072396,0.42366093601096616,0.268979566066509,15621,0.12600864009326623,1.0783741774763875,0.5283689403353251,1.2471504814917576,452
505,16280,0.14694875952241226,0.418866949674185,0.055884939076648384,0.2689005915484562,526,0.150752034378641,0.44758545017851314,0.09650198551302586,1.7267977223822255,444
506,10794,0.18089161322007302,1.0744480448578635,0.680754268213893,0.2686614776759793,9760,0.1634433716119792,1.1462616543915949,0.4538712498937933,1.4998840935027073,454
507,3789,0.140940685150081,0.4441003159823568,0.07334682895197617,0.26858679784157674,377,0.13852683038598612,0.45045946135795106,0.04723190261073623,1.5529086252668505,442
508,15118,0.19668621300121342,0.5838328441404848,0.04536844928208024,0.2685443717292188,14960,0.19568124052555552,0.6076937077093809,0.029746095190733512,1.5251900792751243,400
509,16094,0.1923714755803903,0.44377572913567065,0.015666601497692275,0.2683942728503253,15678,0.19163836661094602,0.4455911931360478,0.011521746525867313,1.3597418987233756,391
510,9778,0.19733064713843734,1.0914867067242664,0.06261132627869294,0.2683586975937108,468,0.19610266752554067,1.1147208866143532,0.04908154570427795,1.2756592193720526,432
511,6753,0.1987595463767045,0.8273611358473807,0.10042753131002856,0.2682394397166741,11561,0.1942064198343536,0.887871782471394,0.04424515888471225,2.2697970544463035,434
512,11561,0.1942064198343536,0.887871782471394,0.04424515888471225,0.2682394397166741,6753,0.1987595463767045,0.8273611358473807,0.10042753131002856,2.2697970544463035,428
513,7450,0.19540976191640297,0.48831431067562897,0.025195652906195066,0.26821287966377394,9868,0.1989310479061171,0.45296909616929937,0.057938495779990086,2.299543337721733,394
514,3930,0.18573432359188286,0.4114791229798058,0.049105225031972455,0.2681424910952126,10290,0.18959543943930712,0.42358962800217054,0.08340048087531701,1.6984033943641412,446
515,19947,0.16773881674164276,1.1576570475001646,0.47735022752053297,0.26813239026873753,12940,0.19453453397424447,0.9030631311506243,0.874146533711813,1.8312477575476007,450
516,12878,0.12790965128779483,1.115578809347849,0.28356614674007,0.267859848167608,5572,0.14467605707948333,0.9939269132704146,0.557809868839059,1.9671243385423354,442
517,16052,0.1859045073024881,1.1388447740024499,0.5513236948565611,0.26781508047305275,9743,0.18575058734125316,1.1839192470737747,0.5369750239230806,1.0267213004222258,457
518,11906,0.05419489664095007,0.8327284091710734,0.9226654804348764,0.26781134079385,18580,0.05163461624230997,0.7336215462518612,0.8201036395219641,1.1250596095058123,383
519,18005,0.18128434769022678,0.40170261939562796,0.14318568446797883,0.2677614562300741,6964,0.16725767019299342,0.46557889776493633,0.011483563826640513,12.468749826234687,443
520,913,0.1693170635475051,0.4195967963650605,0.02241353824605814,0.2675224153848155,14332,0.1752262204628396,0.4387621902756201,0.0764846327141674,3.4124301069519323,455
521,14332,0.1752262204628396,0.4387621902756201,0.0764846327141674,0.2675224153848155,913,0.1693170635475051,0.4195967963650605,0.02241353824605814,3.4124301069519323,452
522,7753,0.1919105774620395,0.6044120841958684,0.024864236972073153,0.26720982731781545,11128,0.1935542320227867,0.630990777365217,0.03540451749793262,1.4239132911135794,407
523,19887,0.12471673508102281,1.1940540888992661,0.5490380313759147,0.26716499650795844,13882,0.14394270159165826,0.8999582154547777,0.9616879412204572,1.75158711466749,461
524,733,0.19651373460702976,0.626301185685789,0.0868481264098842,0.2670836463727403,11979,0.19255900083579103,0.6673725733130775,0.03998735488705889,2.1718897550283045,423
525,530,0.1673372938019005,0.5455329951796262,0.18883155053514314,0.2669455248896139,19539,0.16118290042201225,0.549019375223514,0.12401986664104038,1.5225911432536199,432
526,18947,0.16335319009951438,0.8416925539900642,0.12696780178045905,0.26687284893058105,4937,0.1546920090573193,0.853399141500089,0.019747755106950426,6.429480267140411,442
527,14738,0.05062060786930862,0.5816283956473298,0.2738915312315341,0.26668567337195054,8922,0.053510600446650264,0.5731601291769935,0.370812131627194,1.3538649039634896,405
528,2848,0.11352524824107064,0.4051933433595877,0.015461316652222666,0.26631337767062985,9658,0.11407300627243691,0.4421792239583456,0.02122433406523235,1.372737816748693,455
529,16752,0.11733736839769164,1.1998462567376733,0.5593309788693747,0.26631237360117455,15716,0.13373190534093693,1.0150135909403404,0.9121575183710253,1.6308009976755629,459
530,19128,0.10394046869005122,0.4797834669418135,0.09807339801597713,0.2662292580473283,10113,0.09920340998968896,0.5160041779507599,0.0164600439958802,5.958270709393244,448
531,17821,0.18521058550253494,0.41648713344147703,0.03354702722169563,0.26612725970990386,6099,0.1837361477325224,0.4386682219683437,0.020168204565343635,1.6633621060816544,444
532,1613,0.1532333946687746,0.7213259964569734,0.20035538713684822,0.26594618256946617,18147,0.16416434912609296,0.6884624677159729,0.33353549609325045,1.6647193811935617,445
533,18580,0.05163461624230997,0.7336215462518612,0.8201036395219641,0.2658945624123814,10559,0.05417468079369556,0.5596571910182729,0.970879461726326,1.1838497172043385,385
534,10559,0.05417468079369556,0.5596571910182729,0.970879461726326,0.2658945624123814,18580,0.05163461624230997,0.7336215462518612,0.8201036395219641,1.1838497172043385,388
535,4348,0.07489925240058594,0.40871727636947136,0.012194330481078436,0.2658101992804406,8059,0.07528667103596898,0.47941556534875784,0.010611761041508757,1.14913353527085,471
536,2453,0.15833238169712516,1.192431466534435,0.18776935091408203,0.26575527186003783,17761,0.1845929285480135,1.0775468866011733,0.5111825502041187,2.7223961083937573,447
537,759,0.08082933619853463,1.1642596968563046,0.9296378706451838,0.2655954617553323,14917,0.07977518602043183,1.0399580547050946,0.945624418526627,1.017196532527605,451
538,8976,0.08777088495796265,0.9526096241635504,0.7178481571385473,0.2653378609568279,758,0.06430980841259998,1.1891253026100332,0.04085132928574616,17.57221049325851,435
539,11457,0.16648965203506563,0.6720217008303105,0.028585621310683148,0.26518196221701756,11019,0.1870499906664318,0.6102862055778677,0.25274479728898597,8.841675839122972,430
540,11208,0.19912405142957973,0.6107090763076808,0.03232496602945944,0.2650652257227104,18622,0.19763653734004993,0.6350791436669335,0.016583386645048243,1.9492379163161822,397
541,18622,0.19763653734004993,0.6350791436669335,0.016583386645048243,0.2650652257227104,11208,0.19912405142957973,0.6107090763076808,0.03232496602945944,1.9492379163161822,401
542,2459,0.1924677291604533,0.5877747199192024,0.01296668092547008,0.264706029113531,14657,0.19303310315217964,0.6203898700531438,0.012028008079526569,1.0780405899079224,410
543,13956,0.1965999824426135,0.9809334511136015,0.15168432514712638,0.2643527446733976,2481,0.1853665998877947,1.047515327308529,0.026627067405293827,5.696621518183766,425
544,2109,0.1946560659799907,0.9588812593074111,0.6043045708187272,0.26434883971453516,14321,0.1502364789027606,1.187319171827175,0.04740973078272357,12.746424855020269,443
545,1654,0.16048066502077946,0.4770862326749385,0.0768414416243856,0.26385271206537236,4582,0.1547134455228199,0.5123859322817657,0.011172499952189444,6.8777303157944685,427
546,7836,0.1971894860240364,1.1554299249729538,0.39143777917452605,0.26359840479098995,15524,0.19939271907323108,1.0987193708680223,0.42191623419724533,1.0778628345148316,456
547,15524,0.19939271907323108,1.0987193708680223,0.42191623419724533,0.26359840479098995,7836,0.1971894860240364,1.1554299249729538,0.39143777917452605,1.0778628345148316,444
548,16817,0.17803159455928774,0.5350227132344438,0.12615846167650113,0.2635457331437647,18693,0.17221894306852148,0.51779093887412,0.06883675599572806,1.832719451281673,429
549,13421,0.14177517797952294,0.43492737597116443,0.12336593965399954,0.2634517521072939,13668,0.1344223835521634,0.5047665170540365,0.02563140018101885,4.813078442174115,448
550,3309,0.18529945459578662,0.41546275309634645,0.012829552571981177,0.2634449518147845,2665,0.19176094938086707,0.432681367170925,0.06708786059197866,5.229166037987461,445
551,9926,0.13602891450065077,0.4295254635580176,0.034636701467909675,0.2632290411139794,10405,0.13540017117390787,0.4750817740006924,0.02002882740298308,1.7293424508092226,464
